1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
,,,,,,,,,,, 15604,, 6933,,,,, 2159,,,,,,,,,, 11794, ,, 9830, 3923,, 15510,,,,, 5382, 15091,, 12329,,,,,, 5499,,,,,,,,,,, 9738,,,,,,,,,,,,,,,,,,,, 6239,,, 11864,,,,,,,, 12898,, 7123,,,,,,,,,,, 10627,,,,,,, 14164, 13441, 14852
,,,,,,,,,,, 15605,, 6934,,,,, 2160,,,,,,,,,, 11795,,, 9831, 3947,, 15533,,,,, 5383, 15092,, 12348,,,,,, 5500,,,,,,,,,,, 9739,,,,,,,,,,,,,,,,,,,, 6240,,, 11865,,,,,,,, 12899,, 7545,,,,,,,,,,, 10628,,,,,,, 14167, 13442, 14853
,,,,,,,,,,, 15621,, 6935,,,,, 2180,,,,,,,,,, 11796,,, 9832, ,, 15534,,,,, 5384, 15114,, 12349,,,,,, 5501,,,,,,,,,,, 9740,,,,,,,,,,,,,,,,,,,, 6241,,, 11866,,,,,,,, 12900,, 7546,,,,,,,,,,, 10648,,,,,,, 14168, 13463, 15378
,,,,,,,,,,, 15622,, 6936,,,,, 2181,,,,,,,,,, 11797,,, 9833,,, 15535,,,,, 5387, 15115,, 12350,,,,,, 5524,,,,,,,,,,, 9741,,,,,,,,,,,,,,,,,,,, 6264,,, 11881,,,,,,,, 12901,, 7547,,,,,,,,,,, 10649,,,,,,, 14188, 13464, 15402
,,,,,,,,,,, 15623,, 6937,,,,, 2182,,,,,,,,,, 11798,,, 9834,,, 15558,,,,, 5405, 15116,, 12351,,,,,, 5525,,,,,,,,,,, 9742,,,,,,,,,,,,,,,,,,,, 6761,,, 11882,,,,,,,, 12919,, 7548,,,,,,,,,,, 10650,,,,,,, 14189, 13465, 15403
,,,,,,,,,,, 15624,, 6938,,,,, 2183,,,,,,,,,, 11816,,, 9835,,, 15559,,,,, 5406, 15117,, 12352,,,,,, 5526,,,,,,,,,,, 9743,,,,,,,,,,,,,,,,,,,, 6762,,, 11883,,,,,,,, 12920,, 7567,,,,,,,,,,, 10651,,,,,,, 14192, 13466, 15426
,,,,,,,,,,, 15625,, 6939,,,,, 2656,,,,,,,,,, 11817,,, 9836,,, ,,,,, 5407, 15138,, 12353,,,,,, 5527,,,,,,,,,,, 9744,,,,,,,,,,,,,,,,,,,, 6786,,, 11884,,,,,,,, 12921,, 7568,,,,,,,,,,, 10652,,,,,,, 14193, 13467, 15427
,,,,,,,,,,, ,, 6956,,,,, 2657,,,,,,,,,, 11818,,, 9855,,,,,,,, 5408, 15139,, 12373,,,,,, 5548,,,,,,,,,,, 9745,,,,,,,,,,,,,,,,,,,, 6787,,, 11885,,,,,,,, 12922,, 7569,,,,,,,,,,, 10653,,,,,,, 14194, 13488, 15428
,,,,,,,,,,,,, 6957,,,,, 2658,,,,,,,,,, 11819,,, 9856,,,,,,,, 5409, 15140,, 12374,,,,,, 5549,,,,,,,,,,, 9762,,,,,,,,,,,,,,,,,,,, 6788,,, 11886,,,,,,,, 12923,, 7570,,,,,,,,,,, 10654,,,,,,, 14213, 13489, 15429
,,,,,,,,,,,,, 6958,,,,, 2680,,,,,,,,,, 11820,,, 9857,,,,,,,, 5410, 15141,, 12375,,,,,, 5550,,,,,,,,,,, 9763,,,,,,,,,,,,,,,,,,,, 6789,,, 11887,,,,,,,, 12924,, 7571,,,,,,,,,,, 10674,,,,,,, 14214, 13990, 15451
,,,,,,,,,,,,, 6959,,,,, 2681,,,,,,,,,, 11821,,, 9858,,,,,,,, 5411, 15142,, 12376,,,,,, 5551,,,,,,,,,,, 9764,,,,,,,,,,,,,,,,,,,, 6790,,, 11888,,,,,,,, 12925,, 7572,,,,,,,,,,, 10675,,,,,,, 14215, 13991, 15452
,,,,,,,,,,,,, 6960,,,,, 2682,,,,,,,,,, 11822,,, 9859,,,,,,,, 5412, 15143,, 12377,,,,,, 5552,,,,,,,,,,, 9765,,,,,,,,,,,,,,,,,,,, 6811,,, 11889,,,,,,,, 12945,, 7573,,,,,,,,,,, 10676,,,,,,, 14217, 13992, 15453
,,,,,,,,,,,,, 6961,,,,, 2683,,,,,,,,,, 11823,,, 9860,,,,,,,, 5413, 15162,, 12378,,,,,, 5553,,,,,,,,,,, 9766,,,,,,,,,,,,,,,,,,,, 6812,,, 11890,,,,,,,, 12946,, 7574,,,,,,,,,,, 10677,,,,,,, 14218, 14014, 15454
,,,,,,,,,,,,, 6962,,,,, 2684,,,,,,,,,, 11841,,, 9861,,,,,,,, 5429, 15163,, 12398,,,,,, 5554,,,,,,,,,,, 9767,,,,,,,,,,,,,,,,,,,, 6813,,, 11891,,,,,,,, 12947,, 7591,,,,,,,,,,, 10678,,,,,,, 14219, 14015, 15476
,,,,,,,,,,,,, 6963,,,,, 2705,,,,,,,,,, 11842,,, 9881,,,,,,,, 5430, 15164,, 12399,,,,,, 5573,,,,,,,,,,, 9768,,,,,,,,,,,,,,,,,,,, 6814,,, 11892,,,,,,,, 12948,, 7592,,,,,,,,,,, 10679,,,,,,, 14220, 14016, 15477
,,,,,,,,,,,,, 6964,,,,, 2706,,,,,,,,,, 11843,,, 9882,,,,,,,, 5431, 15165,, 12400,,,,,, 5574,,,,,,,,,,, 9769,,,,,,,,,,,,,,,,,,,, 6815,,, 11906,,,,,,,, 12949,, 7593,,,,,,,,,,, 10699,,,,,,, 14238, 14017, 15478
,,,,,,,,,,,,, 6981,,,,, 2707,,,,,,,,,, 11844,,, 9883,,,,,,,, 5432, 15166,, 12401,,,,,, 5575,,,,,,,,,,, 9787,,,,,,,,,,,,,,,,,,,, 6816,,, 11907,,,,,,,, 13347,, 7594,,,,,,,,,,, 10700,,,,,,, 14239, 14039, 15479
,,,,,,,,,,,,, 6982,,,,, 2708,,,,,,,,,, 11845,,, 9884,,,,,,,, 5433, 15167,, 12402,,,,,, 5576,,,,,,,,,,, 9788,,,,,,,,,,,,,,,,,,,, 6836,,, 11908,,,,,,,, 13348,, 7595,,,,,,,,,,, 10701,,,,,,, 14240, 14040, 15503
,,,,,,,,,,,,, 6983,,,,, 2709,,,,,,,,,, 11846,,, 9885,,,,,,,, 5434, 15168,, 12403,,,,,, 5577,,,,,,,,,,, 9789,,,,,,,,,,,,,,,,,,,, 6837,,, 11909,,,,,,,, 13349,, 7596,,,,,,,,,,, 10702,,,,,,, 14241, 14041, 15504
,,,,,,,,,,,,, 6984,,,,, 2710,,,,,,,,,, 11847,,, 9886,,,,,,,, 5435, 15188,, 12423,,,,,, 5578,,,,,,,,,,, 9790,,,,,,,,,,,,,,,,,,,, 6838,,, 11910,,,,,,,, 13350,, 7597,,,,,,,,,,, 10703,,,,,,, 14242, 14042, 
,,,,,,,,,,,,, 6985,,,,, 2729,,,,,,,,,, 11848,,, 9906,,,,,,,, 5436, 15189,, 12424,,,,,, 5579,,,,,,,,,,, 9791,,,,,,,,,,,,,,,,,,,, 6839,,, 11911,,,,,,,, 13351,, 7598,,,,,,,,,,, 10704,,,,,,, 14243, 14063,
,,,,,,,,,,,,, 6986,,,,, 2730,,,,,,,,,, 11867,,, 9907,,,,,,,, 5437, 15190,, 12425,,,,,, 5597,,,,,,,,,,, 9792,,,,,,,,,,,,,,,,,,,, 6840,,, 11912,,,,,,,, 13369,, 7599,,,,,,,,,,, 10705,,,,,,, 14244, 14064,
,,,,,,,,,,,,, 6987,,,,, 2731,,,,,,,,,, 11868,,, 9908,,,,,,,, 5455, 15191,, 12426,,,,,, 5598,,,,,,,,,,, 9793,,,,,,,,,,,,,,,,,,,, 6841,,, 11913,,,,,,,, 13370,, 7616,,,,,,,,,,, 10724,,,,,,, 14245, 14065,
,,,,,,,,,,,,, 6988,,,,, 2732,,,,,,,,,, 11869,,, 9909,,,,,,,, 5456, 15192,, 12427,,,,,, 5599,,,,,,,,,,, 9794,,,,,,,,,,,,,,,,,,,, 6862,,, 11914,,,,,,,, 13371,, 7617,,,,,,,,,,, 10725,,,,,,, 14264, 14066,
,,,,,,,,,,,,, 6989,,,,, 2733,,,,,,,,,, 11870,,, 9910,,,,,,,, 5457, 15193,, 12428,,,,,, 5600,,,,,,,,,,, 9816,,,,,,,,,,,,,,,,,,,, 6863,,, 11915,,,,,,,, 13372,, 7618,,,,,,,,,,, 10726,,,,,,, 14265, 14088,
,,,,,,,,,,,,, 7007,,,,, 2734,,,,,,,,,, 11871,,, 9911,,,,,,,, 5458, 15194,, 12449,,,,,, 5601,,,,,,,,,,, 9817,,,,,,,,,,,,,,,,,,,, 6864,,, 11916,,,,,,,, 13373,, 7619,,,,,,,,,,, 10727,,,,,,, 14266, 14089,
,,,,,,,,,,,,, 7008,,,,, 2735,,,,,,,,,, 11872,,, 9931,,,,,,,, 5459, 15212,, 12450,,,,,, 5602,,,,,,,,,,, 9818,,,,,,,,,,,,,,,,,,,, 6865,,, 11917,,,,,,,, 13374,, 7620,,,,,,,,,,, 10728,,,,,,, 14267, 14090,
,,,,,,,,,,,,, 7009,,,,, 2753,,,,,,,,,, 11873,,, 9932,,,,,,,, 5460, 15213,, 12451,,,,,, 5603,,,,,,,,,,, 9819,,,,,,,,,,,,,,,,,,,, 6866,,, 11918,,,,,,,, 13375,, 7621,,,,,,,,,,, 10729,,,,,,, 14268, 14091,
,,,,,,,,,,,,, 7010,,,,, 2754,,,,,,,,,, 11893,,, 9933,,,,,,,, 5461, 15214,, 12452,,,,,, 5604,,,,,,,,,,, 10337,,,,,,,,,,,,,,,,,,,, 7387,,, 11932,,,,,,,, 13376,, 7622,,,,,,,,,,, 10730,,,,,,, 14269, 14114,
,,,,,,,,,,,,, 7011,,,,, 2755,,,,,,,,,, 11894,,, 9934,,,,,,,, 5480, 15215,, 12453,,,,,, 5621,,,,,,,,,,, 10338,,,,,,,,,,,,,,,,,,,, 7412,,, 11933,,,,,,,, 13377,, 7623,,,,,,,,,,, 10731,,,,,,, 14270, ,
,,,,,,,,,,,,, 7012,,,,, 2756,,,,,,,,,, 11895,,, 9935,,,,,,,, 5481, 15216,, 12474,,,,,, 5622,,,,,,,,,,, 10339,,,,,,,,,,,,,,,,,,,, 7413,,, 11934,,,,,,,, 13393,, 7624,,,,,,,,,,, 10748,,,,,,, 14289,,
,,,,,,,,,,,,, 7013,,,,, 2757,,,,,,,,,, 11896,,, 9936,,,,,,,, 5482, 15217,, 12475,,,,,, 5623,,,,,,,,,,, 10340,,,,,,,,,,,,,,,,,,,, 7437,,, 11935,,,,,,,, 13394,, 7641,,,,,,,,,,, 10749,,,,,,, 14290,,
,,,,,,,,,,,,, 7034,,,,, 2758,,,,,,,,,, 11919,,, 10430,,,,,,,, 5483, 15218,, 12476,,,,,, 5624,,,,,,,,,,, 10341,,,,,,,,,,,,,,,,,,,, 7438,,, 11936,,,,,,,, 13395,, 7642,,,,,,,,,,, 10750,,,,,,, 14291,,
,,,,,,,,,,,,, 7035,,,,, 2759,,,,,,,,,, 11920,,, 10431,,,,,,,, 5484, 15219,, 12477,,,,,, 5625,,,,,,,,,,, 10342,,,,,,,,,,,,,,,,,,,, 7439,,, 11937,,,,,,,, 13396,, 7643,,,,,,,,,,, 10751,,,,,,, 14292,,
,,,,,,,,,,,,, 7036,,,,, 2760,,,,,,,,,, 11921,,, 10455,,,,,,,, 5485, 15238,, 12478,,,,,, 5626,,,,,,,,,,, 10343,,,,,,,,,,,,,,,,,,,, 7440,,, 11938,,,,,,,, 13397,, 7644,,,,,,,,,,, 10752,,,,,,, 14293,,
,,,,,,,,,,,,, 7037,,,,, 2780,,,,,,,,,, 12318,,, 10456,,,,,,,, 5506, 15239,, 12479,,,,,, 5645,,,,,,,,,,, 10344,,,,,,,,,,,,,,,,,,,, 7441,,, 11939,,,,,,,, 13398,, 7645,,,,,,,,,,, 10753,,,,,,, 14294,,
,,,,,,,,,,,,, 7038,,,,, 2781,,,,,,,,,, 12319,,, 10457,,,,,,,, 5507, 15240,, 12499,,,,,, 5646,,,,,,,,,,, 10345,,,,,,,,,,,,,,,,,,,, 7462,,, 11940,,,,,,,, 13399,, 7646,,,,,,,,,,, 10754,,,,,,, 14295,,
,,,,,,,,,,,,, 7062,,,,, 2782,,,,,,,,,, 12320,,, 10481,,,,,,,, 5508, 15241,, 12500,,,,,, 5647,,,,,,,,,,, 10362,,,,,,,,,,,,,,,,,,,, 7466,,, 11941,,,,,,,, 13400,, 7647,,,,,,,,,,, 10755,,,,,,, 14312,,
,,,,,,,,,,,,, 7063,,,,, 2783,,,,,,,,,, 12321,,, 10482,,,,,,,, 5509, 15242,, 12501,,,,,, 5648,,,,,,,,,,, 10363,,,,,,,,,,,,,,,,,,,, 7487,,, 11942,,,,,,,, 13401,, 7648,,,,,,,,,,, 10756,,,,,,, 14313,,
,,,,,,,,,,,,, 7484,,,,, 2784,,,,,,,,,, 12342,,, 10483,,,,,,,, 5510, 15243,, 12902,,,,,, 5649,,,,,,,,,,, 10364,,,,,,,,,,,,,,,,,,,, 8038,,, 11957,,,,,,,, 13402,, 7649,,,,,,,,,,, 10773,,,,,,, 14314,,
,,,,,,,,,,,,, 7485,,,,, 3281,,,,,,,,,, 12343,,, 10484,,,,,,,, 5930, 15264,, 12903,,,,,, 5650,,,,,,,,,,, 10365,,,,,,,,,,,,,,,,,,,, ,,, 11958,,,,,,,, 13418,, 7666,,,,,,,,,,, 10774,,,,,,, 14315,,
,,,,,,,,,,,,, 7486,,,,, 3282,,,,,,,,,, 12344,,, 10485,,,,,,,, 5931, 15265,, 12926,,,,,, 5672,,,,,,,,,,, 10366,,,,,,,,,,,,,,,,,,,,,,, 11959,,,,,,,, 13419,, 7667,,,,,,,,,,, 10775,,,,,,, 14316,,
,,,,,,,,,,,,, 7508,,,,, 3283,,,,,,,,,, 12345,,, 10486,,,,,,,, 5932, 15266,, 12927,,,,,, 5673,,,,,,,,,,, 10367,,,,,,,,,,,,,,,,,,,,,,, 11960,,,,,,,, 13420,, 7668,,,,,,,,,,, 10776,,,,,,, 14317,,
,,,,,,,,,,,,, 7509,,,,, 3305,,,,,,,,,, 12346,,, 10506,,,,,,,, 5933, 15267,, 12928,,,,,, 5674,,,,,,,,,,, 10368,,,,,,,,,,,,,,,,,,,,,,, 11961,,,,,,,, 13421,, 7669,,,,,,,,,,, 10777,,,,,,, 14318,,
,,,,,,,,,,,,, 7510,,,,, 3306,,,,,,,,,, 12347,,, 10507,,,,,,,, 5934, 15289,, 12929,,,,,, 5675,,,,,,,,,,, 10369,,,,,,,,,,,,,,,,,,,,,,, 11962,,,,,,,, 13422,, 7670,,,,,,,,,,, 10778,,,,,,, 14319,,
,,,,,,,,,,,,, 7511,,,,, 3307,,,,,,,,,, 12367,,, 10508,,,,,,,, 5935, 15290,, 12950,,,,,, 5699,,,,,,,,,,, 10370,,,,,,,,,,,,,,,,,,,,,,, 11963,,,,,,,, 13423,, 7671,,,,,,,,,,, 10779,,,,,,, 14320,,
,,,,,,,,,,,,, 7512,,,,, 3308,,,,,,,,,, 12368,,, 10509,,,,,,,, 5936, 15291,, 12951,,,,,, 5700,,,,,,,,,,, 10388,,,,,,,,,,,,,,,,,,,,,,, 11964,,,,,,,, 13424,, 7672,,,,,,,,,,, 10780,,,,,,, 14338,,
,,,,,,,,,,,,, 7532,,,,, 3309,,,,,,,,,, 12369,,, 10510,,,,,,,, 5955, 15292,, 12952,,,,,, 6099,,,,,,,,,,, 10389,,,,,,,,,,,,,,,,,,,,,,, 11965,,,,,,,, 13425,, 7673,,,,,,,,,,, 10781,,,,,,, 14339,,
,,,,,,,,,,,,, 7533,,,,, 3330,,,,,,,,,, 12370,,, 10511,,,,,,,, 5956, 15315,, 12953,,,,,, 6101,,,,,,,,,,, 10390,,,,,,,,,,,,,,,,,,,,,,, 11966,,,,,,,, 13426,, 7674,,,,,,,,,,, 10799,,,,,,, 14340,,
,,,,,,,,,,,,, 7534,,,,, 3331,,,,,,,,,, 12371,,, 10532,,,,,,,, 5957, 15316,, 12954,,,,,, 6124,,,,,,,,,,, 10391,,,,,,,,,,,,,,,,,,,,,,, 11982,,,,,,,, 13427,, 7691,,,,,,,,,,, 10800,,,,,,, 14341,,
,,,,,,,,,,,,, 7535,,,,, 3332,,,,,,,,,, 12372,,, 10533,,,,,,,, 5958, 15340,, 12974,,,,,, 6125,,,,,,,,,,, 10392,,,,,,,,,,,,,,,,,,,,,,, 11983,,,,,,,, 13443,, 7692,,,,,,,,,,, 10801,,,,,,, 14342,,
,,,,,,,,,,,,, 7536,,,,, 3333,,,,,,,,,, 12392,,, 10534,,,,,,,, 5959, ,, 12975,,,,,, 6126,,,,,,,,,,, 10393,,,,,,,,,,,,,,,,,,,,,,, 11984,,,,,,,, 13444,, 7693,,,,,,,,,,, 10802,,,,,,, 14343,,
,,,,,,,,,,,,, 7537,,,,, 3334,,,,,,,,,, 12393,,, 10535,,,,,,,, 5960,,, 12976,,,,,, 6149,,,,,,,,,,, 10394,,,,,,,,,,,,,,,,,,,,,,, 11985,,,,,,,, 13445,, 7694,,,,,,,,,,, 10825,,,,,,, 14344,,
,,,,,,,,,,,,, 7557,,,,, 3335,,,,,,,,,, 12394,,, 10536,,,,,,,, 5980,,, 12977,,,,,, 6150,,,,,,,,,,, 10395,,,,,,,,,,,,,,,,,,,,,,, 11986,,,,,,,, 13446,, 7695,,,,,,,,,,, 11253,,,,,,, 14345,,
,,,,,,,,,,,,, 7558,,,,, 3355,,,,,,,,,, 12395,,, 10557,,,,,,,, 5981,,, 12978,,,,,, 6151,,,,,,,,,,, 10413,,,,,,,,,,,,,,,,,,,,,,, 11987,,,,,,,, 13447,, 7696,,,,,,,,,,, 11274,,,,,,, 14364,,
,,,,,,,,,,,,, 7559,,,,, 3356,,,,,,,,,, 12396,,, 10558,,,,,,,, 5982,,, 12999,,,,,, 6173,,,,,,,,,,, 10414,,,,,,,,,,,,,,,,,,,,,,, 11988,,,,,,,, 13448,, 7697,,,,,,,,,,, 11275,,,,,,, 14365,,
,,,,,,,,,,,,, 7560,,,,, 3357,,,,,,,,,, 12397,,, 10559,,,,,,,, 5983,,, 13000,,,,,, 6174,,,,,,,,,,, 10415,,,,,,,,,,,,,,,,,,,,,,, 11989,,,,,,,, 13449,, 7698,,,,,,,,,,, 11276,,,,,,, 14366,,
,,,,,,,,,,,,, 7561,,,,, 3358,,,,,,,,,, 12417,,, 10560,,,,,,,, 5984,,, 13001,,,,,, 6175,,,,,,,,,,, 10416,,,,,,,,,,,,,,,,,,,,,,, 11990,,,,,,,, 13450,, 7699,,,,,,,,,,, 11277,,,,,,, 14367,,
,,,,,,,,,,,,, 7562,,,,, 3359,,,,,,,,,, 12418,,, 11055,,,,,,,, 6005,,, 13002,,,,,, 6176,,,,,,,,,,, 10417,,,,,,,,,,,,,,,,,,,,,,, 11991,,,,,,,, 13451,, 7700,,,,,,,,,,, 11278,,,,,,, 14368,,
,,,,,,,,,,,,, 7582,,,,, 3379,,,,,,,,,, 12419,,, 11080,,,,,,,, 6006,,, 13003,,,,,, 6198,,,,,,,,,,, 10418,,,,,,,,,,,,,,,,,,,,,,, 12008,,,,,,,, 13452,, 7716,,,,,,,,,,, 11279,,,,,,, 14369,,
,,,,,,,,,,,,, 7583,,,,, 3380,,,,,,,,,, 12420,,, 11110,,,,,,,, 6007,,, 13023,,,,,, 6199,,,,,,,,,,, 10419,,,,,,,,,,,,,,,,,,,,,,, 12009,,,,,,,, 13453,, 7717,,,,,,,,,,, 11299,,,,,,, 14370,,
,,,,,,,,,,,,, 7584,,,,, 3381,,,,,,,,,, 12421,,, 11135,,,,,,,, 6008,,, 13024,,,,,, 6200,,,,,,,,,,, 10420,,,,,,,,,,,,,,,,,,,,,,, 12010,,,,,,,, 13468,, 7718,,,,,,,,,,, 11300,,,,,,, 14390,,
,,,,,,,,,,,,, 7585,,,,, 3382,,,,,,,,,, 12422,,, 11160,,,,,,,, 6030,,, 13025,,,,,, 6201,,,,,,,,,,, 10440,,,,,,,,,,,,,,,,,,,,,,, 12011,,,,,,,, 13469,, 7719,,,,,,,,,,, 11301,,,,,,, 14391,,
,,,,,,,,,,,,, 7586,,,,, 3383,,,,,,,,,, 12442,,, ,,,,,,,, 6031,,, 13026,,,,,, 6202,,,,,,,,,,, 10441,,,,,,,,,,,,,,,,,,,,,,, 12012,,,,,,,, 13470,, 7720,,,,,,,,,,, 11302,,,,,,, 14392,,
,,,,,,,,,,,,, 7587,,,,, 3384,,,,,,,,,, 12443,,,,,,,,,,, 6032,,, 13027,,,,,, 6222,,,,,,,,,,, 10442,,,,,,,,,,,,,,,,,,,,,,, 12035,,,,,,,, 13471,, 7721,,,,,,,,,,, 11303,,,,,,, 14393,,
,,,,,,,,,,,,, 7588,,,,, 14506,,,,,,,,,, 12444,,,,,,,,,,, 6033,,, 13028,,,,,, 6223,,,,,,,,,,, 10443,,,,,,,,,,,,,,,,,,,,,,, 12036,,,,,,,, 13472,, 7722,,,,,,,,,,, 11304,,,,,,, 14394,,
,,,,,,,,,,,,, 7606,,,,, 14530,,,,,,,,,, 12445,,,,,,,,,,, 6034,,, 13048,,,,,, 6224,,,,,,,,,,, 10966,,,,,,,,,,,,,,,,,,,,,,, 12037,,,,,,,, 13473,, 7723,,,,,,,,,,, 11305,,,,,,, 14417,,
,,,,,,,,,,,,, 7607,,,,, 14531,,,,,,,,,, 12446,,,,,,,,,,, 6037,,, 13049,,,,,, 6225,,,,,,,,,,, 10967,,,,,,,,,,,,,,,,,,,,,,, 12411,,,,,,,, 13474,, 7724,,,,,,,,,,, 11324,,,,,,, 14418,,
,,,,,,,,,,,,, 7608,,,,, 14532,,,,,,,,,, 12447,,,,,,,,,,, 6055,,, 13050,,,,,, 6226,,,,,,,,,,, 10968,,,,,,,,,,,,,,,,,,,,,,, 12412,,,,,,,, 13475,, 7725,,,,,,,,,,, 11325,,,,,,, 14788,,
,,,,,,,,,,,,, 7609,,,,, 14533,,,,,,,,,, 12448,,,,,,,,,,, 6056,,, 13051,,,,,, 6227,,,,,,,,,,, 10969,,,,,,,,,,,,,,,,,,,,,,, 12413,,,,,,,, 13476,, 7745,,,,,,,,,,, 11326,,,,,,, 14789,,
,,,,,,,,,,,,, 7610,,,,, 14553,,,,,,,,,, 12467,,,,,,,,,,, 6057,,, 13052,,,,,, 6228,,,,,,,,,,, 10987,,,,,,,,,,,,,,,,,,,,,,, 12435,,,,,,,, 13477,, 7746,,,,,,,,,,, 11327,,,,,,, 14792,,
,,,,,,,,,,,,, 7611,,,,, 14554,,,,,,,,,, 12468,,,,,,,,,,, 6058,,, 13053,,,,,, 6229,,,,,,,,,,, 10988,,,,,,,,,,,,,,,,,,,,,,, 12436,,,,,,,, 13478,, 7747,,,,,,,,,,, 11328,,,,,,, 14793,,
,,,,,,,,,,,,, 7612,,,,, 14558,,,,,,,,,, 12469,,,,,,,,,,, 6059,,, 13074,,,,,, 6246,,,,,,,,,,, 10989,,,,,,,,,,,,,,,,,,,,,,, 12437,,,,,,,, 13493,, 7748,,,,,,,,,,, 11329,,,,,,, 14813,,
,,,,,,,,,,,,, 7632,,,,, 14577,,,,,,,,,, 12470,,,,,,,,,,, 6060,,, 13075,,,,,, 6247,,,,,,,,,,, 10990,,,,,,,,,,,,,,,,,,,,,,, 12438,,,,,,,, 13494,, 8146,,,,,,,,,,, 11330,,,,,,, 14814,,
,,,,,,,,,,,,, 7633,,,,, 14578,,,,,,,,,, 12471,,,,,,,,,,, 6061,,, 13076,,,,,, 6248,,,,,,,,,,, 10991,,,,,,,,,,,,,,,,,,,,,,, 12439,,,,,,,, 13495,, 8147,,,,,,,,,,, 11348,,,,,,, 14817,,
,,,,,,,,,,,,, 7634,,,,, 14583,,,,,,,,,, 12472,,,,,,,,,,, 6062,,, 13077,,,,,, 6249,,,,,,,,,,, 10992,,,,,,,,,,,,,,,,,,,,,,, 12459,,,,,,,, 13496,, 8170,,,,,,,,,,, 11349,,,,,,, 14818,,
,,,,,,,,,,,,, 7635,,,,, 14602,,,,,,,,,, 12473,,,,,,,,,,, 6080,,, 13078,,,,,, 6250,,,,,,,,,,, 10993,,,,,,,,,,,,,,,,,,,,,,, 12460,,,,,,,, 13497,, 8171,,,,,,,,,,, 11350,,,,,,, 14819,,
,,,,,,,,,,,,, 7636,,,,, 14603,,,,,,,,,, 12492,,,,,,,,,,, 6081,,, 13099,,,,,, 6251,,,,,,,,,,, 10994,,,,,,,,,,,,,,,,,,,,,,, 12461,,,,,,,, 13498,, 8172,,,,,,,,,,, 11351,,,,,,, 14837,,
,,,,,,,,,,,,, 7637,,,,, 14609,,,,,,,,,, 12493,,,,,,,,,,, 6082,,, 13100,,,,,, 6270,,,,,,,,,,, 10995,,,,,,,,,,,,,,,,,,,,,,, 12462,,,,,,,, 13499,, 8192,,,,,,,,,,, 11352,,,,,,, 14838,,
,,,,,,,,,,,,, 7659,,,,, 14610,,,,,,,,,, 12494,,,,,,,,,,, 6083,,, 13101,,,,,, 6271,,,,,,,,,,, 11013,,,,,,,,,,,,,,,,,,,,,,, 12463,,,,,,,, 13500,, 8193,,,,,,,,,,, 11353,,,,,,, 14839,,
,,,,,,,,,,,,, 7660,,,,, 14627,,,,,,,,,, 12495,,,,,,,,,,, 6084,,, 13102,,,,,, 6272,,,,,,,,,,, 11014,,,,,,,,,,,,,,,,,,,,,,, 12464,,,,,,,, 13501,, 8194,,,,,,,,,,, 11354,,,,,,, 14842,,
,,,,,,,,,,,,, 7661,,,,, 14628,,,,,,,,,, 12496,,,,,,,,,,, 6085,,, 13103,,,,,, 6273,,,,,,,,,,, 11015,,,,,,,,,,,,,,,,,,,,,,, 12465,,,,,,,, 13502,, 8195,,,,,,,,,,, 11355,,,,,,, 14843,,
,,,,,,,,,,,,, 7662,,,,, 14633,,,,,,,,,, 12497,,,,,,,,,,, 6086,,, 13124,,,,,, 6274,,,,,,,,,,, 11016,,,,,,,,,,,,,,,,,,,,,,, 12483,,,,,,,, 13503,, 8196,,,,,,,,,,, 11356,,,,,,, 14844,,
,,,,,,,,,,,,, 7686,,,,, 14634,,,,,,,,,, 12498,,,,,,,,,,, 6105,,, 13125,,,,,, 6275,,,,,,,,,,, 11017,,,,,,,,,,,,,,,,,,,,,,, 12484,,,,,,,, 13518,, 8197,,,,,,,,,,, 11375,,,,,,, 14845,,
,,,,,,,,,,,,, 7687,,,,, 14635,,,,,,,,,, 12518,,,,,,,,,,, 6106,,, 13551,,,,,, 6297,,,,,,,,,,, 11018,,,,,,,,,,,,,,,,,,,,,,, 12485,,,,,,,, 13519,, 8198,,,,,,,,,,, 11376,,,,,,, 14862,,
,,,,,,,,,,,,, 8111,,,,, 14653,,,,,,,,,, 12519,,,,,,,,,,, 6107,,, 13552,,,,,, 6298,,,,,,,,,,, 11019,,,,,,,,,,,,,,,,,,,,,,, 12486,,,,,,,, 13520,, 8216,,,,,,,,,,, 11377,,,,,,, 14863,,
,,,,,,,,,,,,, 8134,,,,, 14654,,,,,,,,,, 12520,,,,,,,,,,, 6108,,, 13553,,,,,, 6299,,,,,,,,,,, 11020,,,,,,,,,,,,,,,,,,,,,,, 12487,,,,,,,, 13521,, 8217,,,,,,,,,,, 11378,,,,,,, 14864,,
,,,,,,,,,,,,, 8135,,,,, 14658,,,,,,,,,, 12944,,,,,,,,,,, 6109,,, 13576,,,,,, 6300,,,,,,,,,,, 11038,,,,,,,,,,,,,,,,,,,,,,, 12488,,,,,,,, 13522,, 8218,,,,,,,,,,, 11379,,,,,,, 14865,,
