Element,FIP
21354,2.74E-05
21355,4.29E-05
21356,-4.21E-05
21357,-3.96E-05
21358,-4.19E-05
21359,-5.41E-05
21360,-5.27E-05
21361,-5.67E-05
21362,-4.04E-05
21363,-3.81E-05
21364,4.50E-05
21365,-4.19E-05
21366,2.86E-05
21367,8.28E-06
21368,2.35E-06
21369,3.23E-06
21370,2.74E-05
21371,4.69E-05
21372,3.94E-05
21373,2.72E-05
21374,3.83E-05
21375,4.82E-05
21376,6.25E-05
21377,6.97E-05
21378,3.03E-05
21379,3.24E-05
21380,4.07E-05
21381,2.48E-05
21382,2.51E-05
21383,1.59E-05
21384,1.88E-05
21385,-5.26E-05
21386,-4.46E-05
21387,-3.77E-05
21388,-4.43E-05
21389,-6.89E-05
21390,-5.98E-05
21391,-4.09E-05
21392,-4.44E-05
21393,-3.68E-05
21394,-3.46E-05
21395,4.04E-05
21396,3.02E-05
21397,5.42E-06
21398,3.86E-06
21399,1.69E-05
21400,2.31E-05
21401,4.29E-05
21402,5.04E-05
21403,3.40E-05
21404,3.10E-05
21405,-5.43E-05
21406,5.99E-05
21407,4.45E-05
21408,4.87E-05
21409,4.48E-05
21410,3.74E-05
21411,2.37E-05
21412,2.12E-05
21413,6.99E-06
21414,1.82E-05
21415,-4.74E-05
21416,-4.74E-05
21417,-4.22E-05
21418,-5.69E-05
21419,-7.26E-05
21420,-5.73E-05
21421,-3.44E-05
21422,-4.34E-05
21423,-3.85E-05
21424,2.77E-05
21425,3.16E-05
21426,3.85E-05
21427,-1.76E-05
21428,1.86E-05
21429,1.65E-05
21430,4.29E-05
21431,5.15E-05
21432,5.07E-05
21433,4.56E-05
21434,3.75E-05
21435,6.22E-05
21436,4.97E-05
21437,-3.90E-05
21438,3.85E-05
21439,4.61E-05
21440,3.80E-05
21441,2.46E-05
21442,1.65E-05
21443,1.19E-05
21444,2.53E-05
21445,-4.09E-05
21446,-4.07E-05
21447,-6.04E-05
21448,-7.13E-05
21449,-6.07E-05
21450,-5.26E-05
21451,3.35E-05
21452,-2.88E-05
21453,4.02E-05
21454,3.33E-05
21455,2.43E-05
21456,4.11E-05
21457,3.04E-05
21458,2.87E-05
21459,4.30E-05
21460,2.45E-05
21461,4.13E-05
21462,3.27E-05
21463,3.40E-05
21464,4.60E-05
21465,7.66E-05
21466,4.12E-05
21467,3.35E-05
21468,3.75E-05
21469,2.64E-05
21470,4.60E-05
21471,1.89E-05
21472,1.53E-05
21473,2.34E-05
21474,4.27E-05
21475,-4.97E-05
21476,-4.57E-05
21477,-7.98E-05
21478,-8.33E-05
21479,-3.11E-05
21480,4.16E-05
21481,5.21E-05
21482,2.92E-05
21483,3.83E-05
21484,4.01E-05
21485,2.53E-05
21486,3.42E-05
21487,3.98E-05
21488,2.98E-05
21489,2.62E-05
21490,9.42E-06
21491,2.12E-05
21492,2.42E-05
21493,3.14E-05
21494,4.28E-05
21495,5.83E-05
21496,4.74E-05
21497,3.45E-05
21498,3.47E-05
21499,3.39E-05
21500,3.59E-05
21501,2.63E-05
21502,1.64E-05
21503,2.12E-05
21504,4.62E-05
21505,-4.99E-05
21506,-5.39E-05
21507,8.79E-05
21508,8.53E-05
21509,3.83E-05
21510,2.39E-05
21511,5.83E-05
21512,4.08E-05
21513,4.51E-05
21514,3.86E-05
21515,4.11E-05
21516,3.53E-05
21517,3.60E-05
21518,3.93E-05
21519,1.91E-05
21520,4.14E-06
21521,1.76E-05
21522,2.90E-05
21523,2.92E-05
21524,3.26E-05
21525,3.17E-05
21526,4.11E-05
21527,3.89E-05
21528,4.77E-05
21529,3.70E-05
21530,3.16E-05
21531,3.09E-05
21532,2.44E-05
21533,2.71E-05
21534,5.23E-05
21535,4.31E-05
21536,5.98E-05
21537,-7.15E-05
21538,5.91E-05
21539,4.51E-05
21540,2.09E-05
21541,4.36E-05
21542,4.63E-05
21543,3.40E-05
21544,3.48E-05
21545,5.54E-05
21546,4.81E-05
21547,3.57E-05
21548,4.15E-05
21549,1.28E-05
21550,6.28E-06
21551,1.48E-05
21552,2.26E-05
21553,2.97E-05
21554,3.39E-05
21555,2.61E-05
21556,3.16E-05
21557,5.27E-05
21558,5.73E-05
21559,4.29E-05
21560,3.92E-05
21561,2.53E-05
21562,2.73E-05
21563,4.06E-05
21564,4.06E-05
21565,4.52E-05
21566,5.74E-05
21567,4.10E-05
21568,5.20E-05
21569,5.15E-05
21570,1.40E-05
21571,3.20E-05
21572,4.63E-05
21573,5.02E-05
21574,4.02E-05
21575,7.22E-05
21576,7.32E-05
21577,5.71E-05
21578,2.42E-05
21579,9.06E-06
21580,1.51E-05
21581,1.70E-05
21582,1.95E-05
21583,2.16E-05
21584,2.11E-05
21585,2.02E-05
21586,4.83E-05
21587,6.10E-05
21588,5.89E-05
21589,6.31E-05
21590,5.57E-05
21591,1.80E-05
21592,3.87E-05
21593,4.60E-05
21594,4.30E-05
21595,4.79E-05
21596,3.22E-05
21597,2.74E-05
21598,4.79E-05
21599,2.02E-05
21600,1.63E-05
21601,3.03E-05
21602,2.74E-05
21603,2.70E-05
21604,6.00E-05
21605,6.82E-05
21606,5.74E-05
21607,4.99E-05
21608,2.63E-05
21609,2.18E-05
21610,1.92E-05
21611,2.97E-05
21612,2.69E-05
21613,2.17E-05
21614,2.71E-05
21615,2.39E-05
21616,4.59E-05
21617,6.51E-05
21618,6.48E-05
21619,6.30E-05
21620,6.58E-05
21621,4.69E-05
21622,2.59E-05
21623,4.86E-05
21624,6.52E-05
21625,5.84E-05
21626,3.12E-05
21627,-3.40E-05
21628,-2.43E-05
21629,2.34E-05
21630,1.82E-05
21631,1.22E-05
21632,2.57E-05
21633,2.93E-05
21634,4.98E-05
21635,6.88E-05
21636,5.08E-05
21637,3.88E-05
21638,2.55E-05
21639,2.94E-05
21640,3.05E-05
21641,3.10E-05
21642,3.20E-05
21643,3.04E-05
21644,3.25E-05
21645,1.95E-05
21646,3.57E-05
21647,6.73E-05
21648,7.33E-05
21649,8.13E-05
21650,7.52E-05
21651,4.58E-05
21652,2.66E-05
21653,3.72E-05
21654,7.34E-05
21655,6.49E-05
21656,4.81E-05
21657,-3.02E-05
21658,-2.95E-05
21659,2.38E-05
21660,1.53E-05
21661,7.94E-06
21662,2.02E-05
21663,3.03E-05
21664,4.18E-05
21665,5.88E-05
21666,4.69E-05
21667,2.25E-05
21668,2.64E-05
21669,3.45E-05
21670,3.13E-05
21671,4.94E-05
21672,4.75E-05
21673,4.47E-05
21674,2.90E-05
21675,2.25E-05
21676,3.96E-05
21677,6.74E-05
21678,6.57E-05
21679,8.95E-05
21680,7.73E-05
21681,5.18E-05
21682,1.90E-05
21683,4.31E-05
21684,5.83E-05
21685,7.09E-05
21686,7.22E-05
21687,-3.11E-05
21688,-2.71E-05
21689,1.94E-05
21690,1.53E-05
21691,1.43E-05
21692,1.01E-05
21693,2.79E-05
21694,4.19E-05
21695,4.56E-05
21696,4.28E-05
21697,2.79E-05
21698,3.21E-05
21699,3.88E-05
21700,2.60E-05
21701,5.45E-05
21702,4.90E-05
21703,4.98E-05
21704,3.51E-05
21705,2.67E-05
21706,5.42E-05
21707,7.25E-05
21708,6.73E-05
21709,7.26E-05
21710,6.58E-05
21711,4.70E-05
21712,3.36E-05
21713,4.51E-05
21714,5.28E-05
21715,6.66E-05
21716,8.23E-05
21717,2.52E-05
21718,2.32E-05
21719,-2.10E-05
21720,1.19E-05
21721,0.003746476
21722,-9.04E-06
21723,1.84E-05
21724,2.45E-05
21725,3.37E-05
21726,3.71E-05
21727,-2.31E-05
21728,-3.74E-05
21729,-3.41E-05
21730,-2.17E-05
21731,4.10E-05
21732,3.80E-05
21733,4.62E-05
21734,4.84E-05
21735,3.96E-05
21736,4.04E-05
21737,6.30E-05
21738,6.91E-05
21739,7.16E-05
21740,5.36E-05
21741,4.33E-05
21742,3.42E-05
21743,4.83E-05
21744,6.13E-05
21745,5.96E-05
21746,4.26E-05
21747,3.92E-05
21748,3.64E-05
21749,-2.65E-05
21750,1.66E-05
21751,1.81E-05
21752,-1.99E-05
21753,1.55E-05
21754,2.28E-05
21755,3.26E-05
21756,-1.86E-05
21757,-3.01E-05
21758,-4.04E-05
21759,-3.00E-05
21760,-2.02E-05
21761,-0.003841785
21762,2.07E-05
21763,2.81E-05
21764,-4.94E-05
21765,3.94E-05
21766,3.48E-05
21767,4.54E-05
21768,5.84E-05
21769,5.27E-05
21770,5.64E-05
21771,4.47E-05
21772,3.60E-05
21773,4.46E-05
21774,5.46E-05
21775,5.35E-05
21776,3.33E-05
21777,4.35E-05
21778,4.14E-05
21779,-2.83E-05
21780,1.69E-05
21781,2.91E-05
21782,2.32E-05
21783,1.70E-05
21784,2.80E-05
21785,3.76E-05
21786,-2.08E-05
21787,-3.09E-05
21788,-3.47E-05
21789,-2.23E-05
21790,-1.91E-05
21791,-1.70E-05
21792,0.003455836
21793,4.84E-05
21794,6.36E-05
21795,-3.32E-05
21796,2.08E-05
21797,3.20E-05
21798,5.14E-05
21799,5.43E-05
21800,7.53E-05
21801,6.84E-05
21802,-3.33E-05
21803,-3.29E-05
21804,3.94E-05
21805,4.43E-05
21806,-4.28E-05
21807,3.95E-05
21808,4.39E-05
21809,-2.89E-05
21810,-2.60E-05
21811,-4.02E-05
21812,-2.73E-05
21813,1.82E-05
21814,4.14E-05
21815,6.00E-05
21816,4.35E-05
21817,-2.17E-05
21818,-2.37E-05
21819,-1.95E-05
21820,-1.28E-05
21821,1.77E-05
21822,1.55E-05
21823,5.60E-05
21824,-7.86E-05
21825,-3.38E-05
21826,1.04E-05
21827,-2.26E-05
21828,-5.48E-05
21829,-5.92E-05
21830,8.36E-05
21831,8.17E-05
21832,4.79E-05
21833,-3.03E-05
21834,-3.68E-05
21835,-3.70E-05
21836,-3.96E-05
21837,-4.01E-05
21838,4.82E-05
21839,2.67E-05
21840,-2.93E-05
21841,-3.56E-05
21842,-3.30E-05
21843,3.02E-05
21844,4.48E-05
21845,6.54E-05
21846,5.08E-05
21847,8.80E-06
21848,1.98E-05
21849,1.52E-05
21850,8.52E-06
21851,2.63E-05
21852,2.36E-05
21853,3.39E-05
21854,-7.03E-05
21855,-5.20E-05
21856,-0.003385225
21857,-2.07E-05
21858,-3.87E-05
21859,5.43E-05
21860,-8.01E-05
21861,7.04E-05
21862,4.89E-05
21863,3.44E-05
21864,-3.08E-05
21865,-2.89E-05
21866,-3.30E-05
21867,3.92E-05
21868,-3.61E-05
21869,3.23E-05
21870,2.55E-05
21871,-2.33E-05
21872,3.58E-05
21873,6.18E-05
21874,5.48E-05
21875,5.74E-05
21876,4.48E-05
21877,5.84E-06
21878,1.29E-05
21879,1.09E-05
21880,9.15E-06
21881,3.14E-05
21882,3.29E-05
21883,2.24E-05
21884,-5.39E-05
21885,-5.23E-05
21886,-2.55E-05
21887,-3.48E-05
21888,-3.74E-05
21889,-5.59E-05
21890,-7.71E-05
21891,6.37E-05
21892,3.79E-05
21893,3.49E-05
21894,3.48E-05
21895,2.70E-05
21896,3.38E-05
21897,-3.20E-05
21898,-3.23E-05
21899,-3.32E-05
21900,2.93E-05
21901,-1.81E-05
21902,5.28E-05
21903,7.05E-05
21904,5.96E-05
21905,5.23E-05
21906,3.51E-05
21907,1.07E-05
21908,8.34E-06
21909,7.53E-06
21910,1.10E-05
21911,3.24E-05
21912,3.66E-05
21913,2.04E-05
21914,-4.61E-05
21915,-4.46E-05
21916,0.004459882
21917,-4.00E-05
21918,-4.65E-05
21919,-5.78E-05
21920,6.99E-05
21921,5.27E-05
21922,3.15E-05
21923,3.33E-05
21924,-2.52E-05
21925,-1.98E-05
21926,-2.69E-05
21927,-2.13E-05
21928,-1.72E-05
21929,3.02E-05
21930,2.05E-05
21931,3.10E-05
21932,6.62E-05
21933,5.68E-05
21934,6.04E-05
21935,5.56E-05
21936,4.07E-05
21937,1.07E-05
21938,7.81E-06
21939,8.12E-06
21940,2.27E-05
21941,3.52E-05
21942,2.89E-05
21943,2.29E-05
21944,-0.004527632
21945,0.004384091
21946,4.65E-05
21947,-5.20E-05
21948,-5.21E-05
21949,-5.04E-05
21950,6.54E-05
21951,5.46E-05
21952,3.91E-05
21953,3.20E-05
21954,-2.34E-05
21955,-2.05E-05
21956,-2.89E-05
21957,2.50E-05
21958,-2.15E-05
21959,3.46E-05
21960,2.26E-05
21961,-0.005418963
21962,5.92E-05
21963,4.77E-05
21964,6.00E-05
21965,6.09E-05
21966,4.67E-05
21967,1.59E-05
21968,4.97E-06
21969,1.34E-05
21970,4.48E-05
21971,4.51E-05
21972,3.00E-05
21973,4.07E-05
21974,5.07E-05
21975,4.02E-05
21976,4.81E-05
21977,6.12E-05
21978,5.32E-05
21979,2.62E-05
21980,4.53E-05
21981,5.12E-05
21982,4.63E-05
21983,4.09E-05
21984,3.36E-05
21985,1.92E-05
21986,3.39E-05
21987,2.77E-05
21988,-2.62E-05
21989,4.36E-05
21990,2.71E-05
21991,4.00E-05
21992,3.88E-05
21993,4.88E-05
21994,6.62E-05
21995,5.52E-05
21996,4.75E-05
21997,2.85E-05
21998,1.36E-05
21999,2.72E-05
22000,3.63E-05
22001,3.89E-05
22002,2.37E-05
22003,4.18E-05
22004,5.61E-05
22005,4.07E-05
22006,3.09E-05
22007,6.41E-05
22008,5.65E-05
22009,2.20E-05
22010,2.83E-05
22011,3.65E-05
22012,4.84E-05
22013,5.24E-05
22014,3.07E-05
22015,2.11E-05
22016,2.96E-05
22017,3.48E-05
22018,3.18E-05
22019,3.89E-05
22020,2.41E-05
22021,3.55E-05
22022,2.91E-05
22023,4.00E-05
22024,6.50E-05
22025,5.17E-05
22026,4.06E-05
22027,3.98E-05
22028,2.65E-05
22029,3.64E-05
22030,3.69E-05
22031,3.20E-05
22032,1.91E-05
22033,4.21E-05
22034,5.35E-05
22035,3.12E-05
22036,3.65E-05
22037,6.29E-05
22038,5.62E-05
22039,2.41E-05
22040,2.46E-05
22041,2.60E-05
22042,3.83E-05
22043,4.99E-05
22044,-7.17E-05
22045,3.18E-05
22046,-2.51E-05
22047,4.19E-05
22048,5.90E-05
22049,4.53E-05
22050,-3.21E-05
22051,4.44E-05
22052,3.81E-05
22053,-2.48E-05
22054,4.65E-05
22055,3.79E-05
22056,1.95E-05
22057,2.11E-05
22058,2.47E-05
22059,2.40E-05
22060,-2.28E-05
22061,2.81E-05
22062,1.66E-05
22063,3.63E-05
22064,4.82E-05
22065,3.72E-05
22066,3.98E-05
22067,5.13E-05
22068,5.67E-05
22069,2.94E-05
22070,3.41E-05
22071,3.76E-05
22072,4.31E-05
22073,4.86E-05
22074,6.60E-05
22075,6.47E-05
22076,4.82E-05
22077,6.18E-05
22078,5.79E-05
22079,5.05E-05
22080,-3.75E-05
22081,-5.07E-05
22082,-3.45E-05
22083,-3.22E-05
22084,6.17E-05
22085,3.26E-05
22086,3.46E-05
22087,2.05E-05
22088,3.06E-05
22089,-2.44E-05
22090,-1.93E-05
22091,-2.50E-05
22092,5.25E-06
22093,2.80E-05
22094,3.23E-05
22095,3.74E-05
22096,4.32E-05
22097,3.83E-05
22098,4.56E-05
22099,-4.01E-05
22100,4.15E-05
22101,2.92E-05
22102,4.19E-05
22103,4.05E-05
22104,4.67E-05
22105,6.91E-05
22106,6.54E-05
22107,5.58E-05
22108,4.83E-05
22109,-3.96E-05
22110,-4.27E-05
22111,-5.87E-05
22112,-3.48E-05
22113,-4.32E-05
22114,5.55E-05
22115,1.35E-05
22116,2.62E-05
22117,2.21E-05
22118,3.08E-05
22119,-2.86E-05
22120,-1.86E-05
22121,-2.89E-05
22122,2.06E-07
22123,1.45E-05
22124,3.55E-05
22125,2.48E-05
22126,3.86E-05
22127,3.89E-05
22128,3.05E-05
22129,4.32E-05
22130,-3.41E-05
22131,3.66E-05
22132,3.19E-05
22133,4.38E-05
22134,5.16E-05
22135,-5.70E-05
22136,7.22E-05
22137,4.64E-05
22138,4.55E-05
22139,-3.89E-05
22140,-4.83E-05
22141,-5.40E-05
22142,-3.66E-05
22143,5.34E-05
22144,5.14E-05
22145,2.10E-05
22146,2.60E-05
22147,-2.68E-05
22148,-0.004593292
22149,-2.84E-05
22150,-2.17E-05
22151,-3.45E-05
22152,-4.92E-06
22153,1.72E-06
22154,3.31E-05
22155,2.32E-05
22156,4.55E-05
22157,3.96E-05
22158,3.59E-05
22159,3.65E-05
22160,3.60E-05
22161,4.01E-05
22162,4.07E-05
22163,-4.27E-05
22164,4.27E-05
22165,4.50E-05
22166,5.79E-05
22167,3.80E-05
22168,4.16E-05
22169,2.54E-05
22170,-3.73E-05
22171,-5.64E-05
22172,-5.40E-05
22173,4.65E-05
22174,4.75E-05
22175,2.45E-05
22176,2.59E-05
22177,2.60E-05
22178,-2.26E-05
22179,-2.26E-05
22180,-1.94E-05
22181,-4.19E-05
22182,-3.95E-05
22183,-2.73E-05
22184,2.62E-05
22185,-1.98E-05
22186,3.41E-05
22187,4.26E-05
22188,4.02E-05
22189,4.29E-05
22190,3.23E-05
22191,2.62E-05
22192,3.73E-05
22193,3.75E-05
22194,2.67E-05
22195,4.26E-05
22196,3.72E-05
22197,2.80E-05
22198,2.95E-05
22199,2.93E-05
22200,2.84E-05
22201,-6.90E-05
22202,-6.50E-05
22203,3.88E-05
22204,3.94E-05
22205,2.96E-05
22206,2.62E-05
22207,2.02E-05
22208,1.51E-05
22209,-1.62E-05
22210,-1.57E-05
22211,2.23E-05
22212,4.17E-05
22213,2.60E-05
22214,1.63E-05
22215,2.64E-05
22216,4.11E-05
22217,4.27E-05
22218,3.91E-05
22219,4.53E-05
22220,2.91E-05
22221,3.30E-05
22222,3.07E-05
22223,3.14E-05
22224,2.90E-05
22225,4.00E-05
22226,5.09E-05
22227,3.87E-05
22228,2.80E-05
22229,3.04E-05
22230,4.05E-05
22231,-5.64E-05
22232,-5.52E-05
22233,-3.65E-05
22234,4.25E-05
22235,4.41E-05
22236,2.23E-05
22237,1.44E-05
22238,1.27E-05
22239,1.45E-05
22240,2.66E-05
22241,3.36E-05
22242,4.88E-05
22243,2.98E-05
22244,1.26E-05
22245,3.53E-05
22246,4.46E-05
22247,4.61E-05
22248,4.88E-05
22249,5.51E-05
22250,2.51E-05
22251,2.69E-05
22252,2.49E-05
22253,2.71E-05
22254,2.89E-05
22255,5.13E-05
22256,5.04E-05
22257,3.90E-05
22258,3.40E-05
22259,-3.35E-05
22260,5.28E-05
22261,-4.80E-05
22262,-4.15E-05
22263,-3.94E-05
22264,-4.43E-05
22265,5.09E-05
22266,1.41E-05
22267,9.09E-06
22268,-1.24E-06
22269,1.61E-05
22270,2.96E-05
22271,3.59E-05
22272,5.55E-05
22273,3.03E-05
22274,1.91E-05
22275,3.66E-05
22276,4.33E-05
22277,5.60E-05
22278,5.34E-05
22279,3.88E-05
22280,2.34E-05
22281,2.26E-05
22282,1.19E-05
22283,1.79E-05
22284,3.14E-05
22285,5.60E-05
22286,-4.45E-05
22287,-5.02E-05
22288,-4.34E-05
22289,-4.63E-05
22290,-6.07E-05
22291,-4.91E-05
22292,-3.26E-05
22293,-4.00E-05
22294,-4.53E-05
22295,4.44E-05
22296,2.08E-05
22297,-1.10E-05
22298,-1.00E-05
22299,2.02E-05
22300,2.73E-05
22301,4.94E-05
22302,4.94E-05
22303,2.46E-05
22304,2.78E-05
22305,4.16E-05
22306,4.83E-05
22307,5.81E-05
22308,3.66E-05
22309,1.75E-05
22310,2.26E-05
22311,1.60E-05
22312,8.12E-06
22313,1.79E-05
22314,-2.89E-05
22315,-2.32E-05
22316,-4.88E-05
22317,-7.45E-05
22318,-5.74E-05
22319,-4.41E-05
22320,-5.63E-05
22321,-5.38E-05
22322,-4.15E-05
22323,-4.13E-05
22324,3.93E-05
22325,3.66E-05
22326,-3.31E-05
22327,-1.54E-05
22328,-1.69E-05
22329,-1.35E-05
22330,4.15E-05
22331,5.83E-05
22332,3.52E-05
22333,2.28E-05
22334,5.39E-05
22335,4.63E-05
22336,5.00E-05
22337,4.02E-05
22338,-2.55E-05
22339,-2.35E-05
22340,2.43E-05
22341,1.83E-05
22342,1.29E-05
22343,-1.96E-05
22344,-2.46E-05
22345,-1.56E-05
22346,-6.12E-05
22347,-8.32E-05
22348,-5.70E-05
22349,-2.88E-05
22350,-3.07E-05
22351,-5.60E-05
22352,-5.66E-05
22353,4.53E-05
22354,3.47E-05
22355,3.39E-05
22356,-4.11E-05
22357,-2.27E-05
22358,-9.59E-06
22359,-2.01E-05
22360,4.87E-05
22361,5.09E-05
22362,3.24E-05
22363,2.71E-05
22364,5.72E-05
22365,6.39E-05
22366,3.81E-05
22367,2.52E-05
22368,2.24E-05
22369,2.84E-05
22370,2.63E-05
22371,1.61E-05
22372,2.44E-05
22373,3.11E-05
22374,3.37E-05
22375,-3.04E-05
22376,8.50E-05
22377,-7.66E-05
22378,-5.64E-05
22379,1.40E-05
22380,1.07E-05
22381,4.41E-05
22382,7.00E-05
22383,5.36E-05
22384,3.57E-05
22385,3.13E-05
22386,4.07E-05
22387,2.76E-05
22388,-3.05E-06
22389,2.01E-05
22390,4.80E-05
22391,2.83E-05
22392,3.62E-05
22393,3.63E-05
22394,4.27E-05
22395,6.51E-05
22396,2.37E-05
22397,2.16E-05
22398,3.11E-05
22399,3.01E-05
22400,2.72E-05
22401,1.58E-05
22402,1.96E-05
22403,3.91E-05
22404,4.12E-05
22405,-5.39E-05
22406,0.003592042
22407,8.90E-05
22408,6.00E-05
22409,1.05E-05
22410,9.84E-06
22411,1.94E-05
22412,6.34E-05
22413,5.53E-05
22414,4.69E-05
22415,3.24E-05
22416,3.22E-05
22417,3.57E-05
22418,1.38E-05
22419,2.57E-05
22420,3.71E-05
22421,2.43E-05
22422,2.68E-05
22423,4.55E-05
22424,3.93E-05
22425,4.57E-05
22426,3.29E-05
22427,3.19E-05
22428,3.34E-05
22429,2.75E-05
22430,3.18E-05
22431,2.67E-05
22432,3.61E-05
22433,4.40E-05
22434,4.05E-05
22435,5.19E-05
22436,8.41E-05
22437,6.84E-05
22438,3.56E-05
22439,3.35E-06
22440,8.61E-06
22441,7.46E-06
22442,4.49E-05
22443,4.42E-05
22444,6.38E-05
22445,4.29E-05
22446,3.57E-05
22447,4.41E-05
22448,2.12E-05
22449,2.67E-05
22450,2.47E-05
22451,1.63E-05
22452,1.67E-05
22453,3.61E-05
22454,3.12E-05
22455,3.02E-05
22456,4.02E-05
22457,4.58E-05
22458,3.54E-05
22459,3.44E-05
22460,3.81E-05
22461,4.65E-05
22462,4.57E-05
22463,3.65E-05
22464,4.56E-05
22465,6.93E-05
22466,7.64E-05
22467,4.39E-05
22468,1.99E-05
22469,8.98E-06
22470,2.64E-06
22471,2.15E-05
22472,2.96E-05
22473,3.91E-05
22474,5.52E-05
22475,5.10E-05
22476,5.68E-05
22477,6.18E-05
22478,4.09E-05
22479,1.45E-05
22480,2.12E-05
22481,2.27E-05
22482,2.70E-05
22483,2.42E-05
22484,1.82E-05
22485,2.84E-05
22486,5.43E-05
22487,6.30E-05
22488,3.74E-05
22489,3.95E-05
22490,5.57E-05
22491,5.16E-05
22492,2.86E-05
22493,3.77E-05
22494,5.85E-05
22495,6.35E-05
22496,4.53E-05
22497,4.01E-05
22498,3.38E-05
22499,2.10E-05
22500,2.35E-05
22501,2.23E-05
22502,2.28E-05
22503,3.40E-05
22504,6.46E-05
22505,4.91E-05
22506,4.75E-05
22507,2.89E-05
22508,2.50E-05
22509,3.09E-05
22510,3.39E-05
22511,3.22E-05
22512,3.56E-05
22513,3.87E-05
22514,4.05E-05
22515,4.19E-05
22516,4.25E-05
22517,4.12E-05
22518,4.93E-05
22519,6.73E-05
22520,6.54E-05
22521,5.37E-05
22522,4.87E-05
22523,3.61E-05
22524,5.14E-05
22525,5.68E-05
22526,4.93E-05
22527,3.91E-05
22528,2.21E-05
22529,2.50E-05
22530,2.65E-05
22531,2.46E-05
22532,2.58E-05
22533,3.01E-05
22534,5.76E-05
22535,4.74E-05
22536,2.67E-05
22537,3.45E-05
22538,2.29E-05
22539,2.67E-05
22540,3.49E-05
22541,3.65E-05
22542,3.83E-05
22543,4.95E-05
22544,3.79E-05
22545,3.90E-05
22546,4.19E-05
22547,4.41E-05
22548,6.06E-05
22549,6.97E-05
22550,7.81E-05
22551,5.90E-05
22552,3.23E-05
22553,4.36E-05
22554,5.63E-05
22555,5.73E-05
22556,3.50E-05
22557,3.20E-05
22558,2.16E-05
22559,2.47E-05
22560,2.19E-05
22561,2.29E-05
22562,2.10E-05
22563,3.18E-05
22564,5.19E-05
22565,4.92E-05
22566,2.89E-05
22567,2.46E-05
22568,2.23E-05
22569,3.38E-05
22570,3.11E-05
22571,4.85E-05
22572,5.41E-05
22573,3.88E-05
22574,3.38E-05
22575,4.83E-05
22576,4.28E-05
22577,4.90E-05
22578,6.79E-05
22579,7.18E-05
22580,6.32E-05
22581,5.46E-05
22582,3.62E-05
22583,-3.55E-05
22584,6.53E-05
22585,6.55E-05
22586,2.90E-05
22587,3.14E-05
22588,2.96E-05
22589,2.44E-05
22590,-1.50E-05
22591,-1.12E-05
22592,2.55E-05
22593,2.86E-05
22594,4.80E-05
22595,4.78E-05
22596,2.16E-05
22597,3.86E-05
22598,2.71E-05
22599,3.12E-05
22600,3.29E-05
22601,5.23E-05
22602,4.97E-05
22603,3.38E-05
22604,4.15E-05
22605,5.79E-05
22606,5.92E-05
22607,6.34E-05
22608,6.66E-05
22609,6.50E-05
22610,4.37E-05
22611,3.85E-05
22612,5.28E-05
22613,-2.44E-05
22614,5.36E-05
22615,7.09E-05
22616,3.73E-05
22617,3.95E-05
22618,3.32E-05
22619,2.57E-05
22620,-1.60E-05
22621,-1.21E-05
22622,-1.60E-05
22623,2.22E-05
22624,2.64E-05
22625,2.68E-05
22626,2.57E-05
22627,-3.08E-05
22628,-3.29E-05
22629,-2.44E-05
22630,2.71E-05
22631,3.51E-05
22632,3.64E-05
22633,4.22E-05
22634,5.55E-05
22635,6.74E-05
22636,5.43E-05
22637,5.52E-05
22638,5.32E-05
22639,5.44E-05
22640,3.10E-05
22641,2.61E-05
22642,4.55E-05
22643,3.08E-05
22644,4.77E-05
22645,4.38E-05
22646,2.68E-05
22647,3.79E-05
22648,4.52E-05
22649,-2.36E-05
22650,-1.83E-05
22651,2.11E-05
22652,1.81E-05
22653,2.16E-05
22654,2.67E-05
22655,2.37E-05
22656,-2.70E-05
22657,-3.46E-05
22658,-3.41E-05
22659,-2.23E-05
22660,-1.58E-05
22661,3.36E-05
22662,2.83E-05
22663,5.09E-05
22664,5.65E-05
22665,5.21E-05
22666,4.41E-05
22667,4.78E-05
22668,5.55E-05
22669,5.15E-05
22670,4.00E-05
22671,1.21E-05
22672,2.73E-05
22673,4.46E-05
22674,4.30E-05
22675,3.04E-05
22676,2.92E-05
22677,4.06E-05
22678,4.33E-05
22679,2.76E-05
22680,2.29E-05
22681,2.43E-05
22682,2.05E-05
22683,2.91E-05
22684,3.02E-05
22685,2.39E-05
22686,-3.14E-05
22687,-3.50E-05
22688,-2.81E-05
22689,-1.80E-05
22690,-1.50E-05
22691,-1.49E-05
22692,2.33E-05
22693,4.13E-05
22694,6.49E-05
22695,3.79E-05
22696,2.72E-05
22697,5.90E-05
22698,3.85E-05
22699,6.29E-05
22700,6.94E-05
22701,2.92E-05
22702,4.22E-05
22703,3.22E-05
22704,2.65E-05
22705,4.25E-05
22706,-3.52E-05
22707,3.25E-05
22708,4.37E-05
22709,3.15E-05
22710,-3.65E-05
22711,-3.17E-05
22712,-2.01E-05
22713,4.05E-05
22714,4.80E-05
22715,4.20E-05
22716,4.76E-05
22717,-3.25E-05
22718,-1.75E-05
22719,-1.44E-05
22720,-1.73E-05
22721,1.53E-05
22722,2.23E-05
22723,3.41E-05
22724,-6.45E-05
22725,-3.84E-05
