1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
, 1887, 10736,,,,, 13673, 5186,, 14762,,,,,,,,,,,,,, 6830,,, 6881,,,,,,,,, 6113,,, 8096,,, 13407,,,,,,,,,,,,,,,, 11066,,,,,, 10890, 5976,,,,,, 9508,, 12923,,,,,,,,, 2523,,,,, 15518,,,,,,,,, 13948
, 1888, 10737,,,,, 13674, 5204,, 14780,,,,,,,,,,,,,, 6848,,, 6882,,,,,,,,, 6114,,, 8097,,, 13408,,,,,,,,,,,,,,,, 11085,,,,,, 10891, 5977,,,,,, 9525,, 12924,,,,,,,,, 2524,,,,, 15519,,,,,,,,, 13949
, 1889, 10738,,,,, 13691, 5205,, 14781,,,,,,,,,,,,,, 6849,,, 6907,,,,,,,,, 6115,,, 8098,,, 13426,,,,,,,,,,,,,,,, 11086,,,,,, 10892, 5978,,,,,, 9526,, 12925,,,,,,,,, 2525,,,,, 15520,,,,,,,,, 13950
, 1890, 10739,,,,, 13692, 5206,, 14782,,,,,,,,,,,,,, 6850,,, 6908,,,,,,,,, 6133,,, 8099,,, 13427,,,,,,,,,,,,,,,, 11087,,,,,, 10893, 5979,,,,,, 9527,, 12943,,,,,,,,, 2526,,,,, 15521,,,,,,,,, 13967
, 1891, 10740,,,,, 13693, 5207,, 14783,,,,,,,,,,,,,, 6851,,, 6932,,,,,,,,, 6134,,, 8100,,, 13428,,,,,,,,,,,,,,,, 11088,,,,,, 10914, 5980,,,,,, 9528,, 12944,,,,,,,,, 2546,,,,, 15522,,,,,,,,, 13968
, 1892, 10741,,,,, 13694, 5208,, 14784,,,,,,,,,,,,,, 6852,,, 6933,,,,,,,,, 6135,,, 8122,,, 13429,,,,,,,,,,,,,,,, 11089,,,,,, 10915, 5981,,,,,, 9529,, 12945,,,,,,,,, 2547,,,,, 15523,,,,,,,,, 13969
, 1908, 10762,,,,, 13695, 5209,, 14806,,,,,,,,,,,,,, 6853,,, 6934,,,,,,,,, 6136,,, 8123,,, 13430,,,,,,,,,,,,,,,, 11090,,,,,, 10916, 5982,,,,,, 9530,, 12946,,,,,,,,, 2548,,,,, 15542,,,,,,,,, 13970
, 1909, 10763,,,,, 13696, 5210,, 14807,,,,,,,,,,,,,, 6854,,, 6935,,,,,,,,, 6137,,, 8424,,, 13431,,,,,,,,,,,,,,,, 11091,,,,,, 10917, 6001,,,,,, 9531,, 12947,,,,,,,,, 2549,,,,, 15543,,,,,,,,, 13971
, 1910, 10764,,,,, 13697, 5211,, 15309,,,,,,,,,,,,,, 6855,,, 6957,,,,,,,,, 6138,,, 8448,,, 13451,,,,,,,,,,,,,,,, 11111,,,,,, 10918, 6002,,,,,, 9532,, 12948,,,,,,,,, 2550,,,,, 15544,,,,,,,,, 13972
, 1911, 10765,,,,, 13698, 5212,, 15333,,,,,,,,,,,,,, 6873,,, 6958,,,,,,,,, 6139,,, 8449,,, 13452,,,,,,,,,,,,,,,, 11112,,,,,, 10939, 6003,,,,,, 9533,, 12949,,,,,,,,, 2551,,,,, 15545,,,,,,,,, 13973
, 1912, 10788,,,,, 13699, 5229,, 15334,,,,,,,,,,,,,, 6874,,, 6959,,,,,,,,, 6161,,, 8470,,, 13453,,,,,,,,,,,,,,,, 11113,,,,,, 10940, 6004,,,,,, 9550,, 12950,,,,,,,,, 2552,,,,, 15546,,,,,,,,, 13974
, 1913, 11187,,,,, 13716, 5230,, 15335,,,,,,,,,,,,,, 6875,,, 6960,,,,,,,,, 6162,,, 8471,,, 13454,,,,,,,,,,,,,,,, 11114,,,,,, 10941, 6005,,,,,, 9551,, 12969,,,,,,,,, 2571,,,,, ,,,,,,,,, 13975
, 1914, 11191,,,,, 13717, 5231,, 15357,,,,,,,,,,,,,, 6876,,, 6961,,,,,,,,, 6163,,, 8472,,, 13455,,,,,,,,,,,,,,,, 11115,,,,,, 10942, 6006,,,,,, 9552,, 12970,,,,,,,,, 2572,,,,,,,,,,,,,, 13992
, 1915, 11211,,,,, 13718, 5232,, 15358,,,,,,,,,,,,,, 6900,,, 6982,,,,,,,,, 6659,,, 8473,,, 13477,,,,,,,,,,,,,,,, 11137,,,,,, 10943, 6007,,,,,, 9553,, 12971,,,,,,,,, 2573,,,,,,,,,,,,,, 13993
, 1916, 11212,,,,, 13719, 5233,, 15359,,,,,,,,,,,,,, 7401,,, 6983,,,,,,,,, 6683,,, 8474,,, 13478,,,,,,,,,,,,,,,, 11662,,,,,, 10965, 6008,,,,,, 9554,, 12972,,,,,,,,, 2574,,,,,,,,,,,,,, 13994
, 1917, 11213,,,,, 13720, 5234,, 15360,,,,,,,,,,,,,, 7402,,, 6984,,,,,,,,, 6684,,, 8494,,, 13479,,,,,,,,,,,,,,,, 11686,,,,,, 10966, 6026,,,,,, 9555,, 12973,,,,,,,,, 2575,,,,,,,,,,,,,, 13995
, 1933, 11214,,,,, 13721, 5235,, 15362,,,,,,,,,,,,,, 7403,,, 6985,,,,,,,,, 6685,,, 8495,,, 13480,,,,,,,,,,,,,,,, 11687,,,,,, 11542, 6027,,,,,, 9556,, 12974,,,,,,,,, 2576,,,,,,,,,,,,,, 13996
, 1934, 11215,,,,, 13722, 5236,, 15381,,,,,,,,,,,,,, 7404,,, 7008,,,,,,,,, 6708,,, 8496,,, 13504,,,,,,,,,,,,,,,, 11711,,,,,, 11565, 6028,,,,,, 9557,, 12975,,,,,,,,, 2577,,,,,,,,,,,,,, 13997
, 1935, 11216,,,,, 13723, 5237,, 15382,,,,,,,,,,,,,, 7426,,, 7009,,,,,,,,, 6709,,, 8497,,, 13505,,,,,,,,,,,,,,,, 11712,,,,,, 11566, 6029,,,,,, 9575,, 12997,,,,,,,,, 2578,,,,,,,,,,,,,, 13998
, 1936, 11217,,,,, 13724, 5254,, 15383,,,,,,,,,,,,,, 7427,,, 7010,,,,,,,,, 6710,,, 8498,,, 13880,,,,,,,,,,,,,,,, 11737,,,,,, 11567, 6030,,,,,, 9576,, 12998,,,,,,,,, 2595,,,,,,,,,,,,,, 13999
, 1937, 11235,,,,, 13742, 5255,, 15384,,,,,,,,,,,,,, 7428,,, 7533,,,,,,,,, 6711,,, 8499,,, 13881,,,,,,,,,,,,,,,, 11738,,,,,, , 6031,,,,,, 9577,, 12999,,,,,,,,, 2596,,,,,,,,,,,,,, 14000
, 1938, 11236,,,,, 13743, 5256,, 15387,,,,,,,,,,,,,, 7429,,, 7585,,,,,,,,, 6712,,, 8500,,, 13882,,,,,,,,,,,,,,,, 11762,,,,,,, 6032,,,,,, 9976,, 13024,,,,,,,,, 2597,,,,,,,,,,,,,, 14017
, 1939, 11237,,,,, 13744, 5257,, 15406,,,,,,,,,,,,,, 7450,,, 7610,,,,,,,,, 6713,,, 8518,,, 13904,,,,,,,,,,,,,,,, ,,,,,,, 6033,,,,,, 9977,, 13476,,,,,,,,, 2598,,,,,,,,,,,,,, 14018
, 1940, 11238,,,,, 13745, 5258,, 15407,,,,,,,,,,,,,, 7451,,, ,,,,,,,,, 6714,,, 8519,,, 13905,,,,,,,,,,,,,,,,,,,,,,, 6051,,,,,, 9978,, 13493,,,,,,,,, 2599,,,,,,,,,,,,,, 14019
, 1941, 11239,,,,, 13746, 5259,, 15408,,,,,,,,,,,,,, 7452,,,,,,,,,,,, 6733,,, 8520,,, 13906,,,,,,,,,,,,,,,,,,,,,,, 6052,,,,,, 10001,, 13494,,,,,,,,, 2600,,,,,,,,,,,,,, 14020
, 1942, 11240,,,,, 13747, 5260,, 15409,,,,,,,,,,,,,, 7453,,,,,,,,,,,, 6734,,, 8521,,, 13907,,,,,,,,,,,,,,,,,,,,,,, 6053,,,,,, 10002,, 13500,,,,,,,,, 2601,,,,,,,,,,,,,, 14021
, 1958, 11241,,,,, 13748, 5261,, ,,,,,,,,,,,,,, 7454,,,,,,,,,,,, 6735,,, 8522,,, 13926,,,,,,,,,,,,,,,,,,,,,,, 6054,,,,,, 10003,, 13501,,,,,,,,, 2602,,,,,,,,,,,,,, 14022
, 1959, 11242,,,,, 13749, 5262,,,,,,,,,,,,,,,, 7455,,,,,,,,,,,, 6736,,, 8523,,, 13927,,,,,,,,,,,,,,,,,,,,,,, 6055,,,,,, 10004,, 13502,,,,,,,,, 2603,,,,,,,,,,,,,, 14023
, 1960, 11259,,,,, 13769, 5263,,,,,,,,,,,,,,,, 7474,,,,,,,,,,,, 6737,,, 8524,,, 13928,,,,,,,,,,,,,,,,,,,,,,, 6056,,,,,, 10026,, 13518,,,,,,,,, 2620,,,,,,,,,,,,,, 14024
, 1961, 11260,,,,, 13770, 5280,,,,,,,,,,,,,,,, 7475,,,,,,,,,,,, 6738,,, 8525,,, 13929,,,,,,,,,,,,,,,,,,,,,,, 6057,,,,,, 10027,, 13519,,,,,,,,, 2621,,,,,,,,,,,,,, 14025
, 1962, 11261,,,,, 13794, 5281,,,,,,,,,,,,,,,, 7476,,,,,,,,,,,, 6760,,, 8526,,, 13930,,,,,,,,,,,,,,,,,,,,,,, 6078,,,,,, 10028,, 13520,,,,,,,,, 2622,,,,,,,,,,,,,, 14041
, 1963, 11262,,,,, 13795, 5282,,,,,,,,,,,,,,,, 7477,,,,,,,,,,,, 6761,,, 8542,,, 13931,,,,,,,,,,,,,,,,,,,,,,, 6079,,,,,, 10029,, 13521,,,,,,,,, 2623,,,,,,,,,,,,,, 14042
, 1964, 11263,,,,, 14218, 5283,,,,,,,,,,,,,,,, 7478,,,,,,,,,,,, 6762,,, 8543,,, 13932,,,,,,,,,,,,,,,,,,,,,,, 6080,,,,,, 10030,, 13522,,,,,,,,, 2624,,,,,,,,,,,,,, 14043
, 1965, 11264,,,,, 14243, 5284,,,,,,,,,,,,,,,, 7479,,,,,,,,,,,, 6763,,, 8544,,, 13933,,,,,,,,,,,,,,,,,,,,,,, 6081,,,,,, 10031,, 13523,,,,,,,,, 2625,,,,,,,,,,,,,, 14044
, 1966, 11265,,,,, 14244, 5287,,,,,,,,,,,,,,,, 7498,,,,,,,,,,,, 7308,,, 8545,,, 13951,,,,,,,,,,,,,,,,,,,,,,, 6082,,,,,, 10032,, 13524,,,,,,,,, 2626,,,,,,,,,,,,,, 14045
, 1967, 11266,,,,, 14245, 5288,,,,,,,,,,,,,,,, 7499,,,,,,,,,,,, 7309,,, 8546,,, 13952,,,,,,,,,,,,,,,,,,,,,,, 6104,,,,,, 10033,, 13525,,,,,,,,, 2627,,,,,,,,,,,,,, 14046
, 1984, 11267,,,,, 14267, 5305,,,,,,,,,,,,,,,, 7500,,,,,,,,,,,, 7310,,, 8547,,, 13953,,,,,,,,,,,,,,,,,,,,,,, 6105,,,,,, 10051,, 13526,,,,,,,,, 2628,,,,,,,,,,,,,, 14066
, 1985, 11268,,,,, 14268, 5306,,,,,,,,,,,,,,,, 8051,,,,,,,,,,,, 7333,,, 8548,,, 13954,,,,,,,,,,,,,,,,,,,,,,, 6106,,,,,, 10052,, 13543,,,,,,,,, 2645,,,,,,,,,,,,,, 14067
, 1986, 11284,,,,, 14269, 5307,,,,,,,,,,,,,,,, 8052,,,,,,,,,,,, 7334,,, 8549,,, 13955,,,,,,,,,,,,,,,,,,,,,,, 6107,,,,,, 10053,, 13544,,,,,,,,, 2646,,,,,,,,,,,,,, 14068
, 1987, 11285,,,,, 14270, 5308,,,,,,,,,,,,,,,, 8076,,,,,,,,,,,, 7335,,, 8550,,, 13956,,,,,,,,,,,,,,,,,,,,,,, 6129,,,,,, 10054,, 13545,,,,,,,,, 2647,,,,,,,,,,,,,, 14069
, 1988, 11286,,,,, 14271, 5309,,,,,,,,,,,,,,,, 8077,,,,,,,,,,,, 7336,,, 8551,,, 13957,,,,,,,,,,,,,,,,,,,,,,, 6130,,,,,, 10055,, 13546,,,,,,,,, 2648,,,,,,,,,,,,,, 14092
, 1989, 11287,,,,, 14272, 5312,,,,,,,,,,,,,,,, 8101,,,,,,,,,,,, 7337,,, 8552,,, 13958,,,,,,,,,,,,,,,,,,,,,,, 6131,,,,,, 10056,, 13547,,,,,,,,, 2649,,,,,,,,,,,,,, 14093
, 1990, 11288,,,,, 14291, 5332,,,,,,,,,,,,,,,, 8124,,,,,,,,,,,, 7358,,, 8567,,, 13976,,,,,,,,,,,,,,,,,,,,,,, 6132,,,,,, 10057,, 13548,,,,,,,,, 2650,,,,,,,,,,,,,, 14496
, 1991, 11289,,,,, 14292, 5333,,,,,,,,,,,,,,,, 8125,,,,,,,,,,,, 7359,,, 8568,,, 13977,,,,,,,,,,,,,,,,,,,,,,, 6156,,,,,, 10058,, 13549,,,,,,,,, 2651,,,,,,,,,,,,,, 14520
, 2010, 11290,,,,, 14293, 5334,,,,,,,,,,,,,,,, 8676,,,,,,,,,,,, 7360,,, 8569,,, 13978,,,,,,,,,,,,,,,,,,,,,,, 6577,,,,,, 10059,, 13550,,,,,,,,, 2652,,,,,,,,,,,,,, 14521
, 2011, 11291,,,,, 14294, 5335,,,,,,,,,,,,,,,, 8701,,,,,,,,,,,, 7361,,, 8570,,, 13979,,,,,,,,,,,,,,,,,,,,,,, 6578,,,,,, 10076,, 13568,,,,,,,,, 2674,,,,,,,,,,,,,, 14522
, 2012, 11292,,,,, 14295, 5359,,,,,,,,,,,,,,,, ,,,,,,,,,,,, 7362,,, 8571,,, 13980,,,,,,,,,,,,,,,,,,,,,,, 6579,,,,,, 10077,, 13569,,,,,,,,, 2675,,,,,,,,,,,,,, 14523
, 2013, 11293,,,,, 14296, 5779,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7934,,, 8572,,, 13981,,,,,,,,,,,,,,,,,,,,,,, 6580,,,,,, 10078,, 13570,,,,,,,,, 2676,,,,,,,,,,,,,, 14542
, 2014, 11309,,,,, 14297, 5780,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7959,,, 8573,,, 13982,,,,,,,,,,,,,,,,,,,,,,, 6581,,,,,, 10079,, 13571,,,,,,,,, 2677,,,,,,,,,,,,,, 14543
, 2015, 11310,,,,, 14298, 5781,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7984,,, 8574,,, 13983,,,,,,,,,,,,,,,,,,,,,,, 6601,,,,,, 10080,, 13572,,,,,,,,, 2699,,,,,,,,,,,,,, 14544
, 2036, 11311,,,,, 14299, 5782,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7985,,, 8575,,, 13984,,,,,,,,,,,,,,,,,,,,,,, 6602,,,,,, 10081,, 13573,,,,,,,,, 2700,,,,,,,,,,,,,, 14545
, 2037, 11312,,,,, 14316, 5783,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, 8576,,, 14001,,,,,,,,,,,,,,,,,,,,,,, 6603,,,,,, 10082,, 13574,,,,,,,,, 2724,,,,,,,,,,,,,, 14546
, 2038, 11313,,,,, 14317, 5784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8577,,, 14002,,,,,,,,,,,,,,,,,,,,,,, 6604,,,,,, 10083,, 13575,,,,,,,,, 2725,,,,,,,,,,,,,, 14547
, 2039, 11314,,,,, 14318, 5785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8592,,, 14003,,,,,,,,,,,,,,,,,,,,,,, 6605,,,,,, 10084,, 13594,,,,,,,,, 3123,,,,,,,,,,,,,, 14548
, 2064, 11315,,,,, 14319, 5804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8593,,, 14004,,,,,,,,,,,,,,,,,,,,,,, 6606,,,,,, 10100,, 13595,,,,,,,,, 3124,,,,,,,,,,,,,, 14549
, 2434, 11316,,,,, 14320, 5805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8594,,, 14005,,,,,,,,,,,,,,,,,,,,,,, 6607,,,,,, 10101,, 13596,,,,,,,,, 3125,,,,,,,,,,,,,, 14567
, 2435, 11317,,,,, 14321, 5806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8595,,, 14006,,,,,,,,,,,,,,,,,,,,,,, 6626,,,,,, 10102,, 13597,,,,,,,,, 3147,,,,,,,,,,,,,, 14568
, 2436, 11318,,,,, 14322, 5807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8596,,, 14007,,,,,,,,,,,,,,,,,,,,,,, 6627,,,,,, 10103,, 13598,,,,,,,,, 3148,,,,,,,,,,,,,, 14569
, 2437, 11334,,,,, 14323, 5808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8597,,, 14008,,,,,,,,,,,,,,,,,,,,,,, 6628,,,,,, 10104,, 13599,,,,,,,,, 3149,,,,,,,,,,,,,, 14570
, 2438, 11335,,,,, 14324, 5809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8598,,, 14009,,,,,,,,,,,,,,,,,,,,,,, 6629,,,,,, 10105,, 13622,,,,,,,,, 3150,,,,,,,,,,,,,, 14571
, 2439, 11336,,,,, 14341, 5810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8599,,, 14026,,,,,,,,,,,,,,,,,,,,,,, 6630,,,,,, 10106,, 13623,,,,,,,,, 3151,,,,,,,,,,,,,, 14572
, 2440, 11337,,,,, 14342, 5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8600,,, 14027,,,,,,,,,,,,,,,,,,,,,,, 6631,,,,,, 10107,, 13624,,,,,,,,, 3152,,,,,,,,,,,,,, 14573
, 2458, 11338,,,,, 14343, 5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8601,,, 14028,,,,,,,,,,,,,,,,,,,,,,, 6632,,,,,, 10108,, 13649,,,,,,,,, 3172,,,,,,,,,,,,,, 14574
, 2459, 11339,,,,, 14344, 5830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8602,,, 14029,,,,,,,,,,,,,,,,,,,,,,, 6633,,,,,, 10109,, 14126,,,,,,,,, 3173,,,,,,,,,,,,,, 14575
, 2460, 11340,,,,, 14345, 5831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8618,,, 14030,,,,,,,,,,,,,,,,,,,,,,, 6651,,,,,, 10125,, 14127,,,,,,,,, 3174,,,,,,,,,,,,,, 14592
, 2461, 11341,,,,, 14346, 5832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8619,,, 14031,,,,,,,,,,,,,,,,,,,,,,, 6652,,,,,, 10126,, 14143,,,,,,,,, 3175,,,,,,,,,,,,,, 14593
, 2462, 11342,,,,, 14347, 5833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8620,,, 14032,,,,,,,,,,,,,,,,,,,,,,, 6653,,,,,, 10127,, 14144,,,,,,,,, 3176,,,,,,,,,,,,,, 14594
, 2463, 11343,,,,, 14348, 5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8621,,, 14033,,,,,,,,,,,,,,,,,,,,,,, 6654,,,,,, 10128,, 14149,,,,,,,,, 3177,,,,,,,,,,,,,, 14595
, 2464, 11360,,,,, 14349, 5835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8622,,, 14051,,,,,,,,,,,,,,,,,,,,,,, 6655,,,,,, 10129,, 14150,,,,,,,,, 3197,,,,,,,,,,,,,, 14596
, 2465, 11361,,,,, 14367, 5836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8623,,, 14052,,,,,,,,,,,,,,,,,,,,,,, 6656,,,,,, 10130,, 14151,,,,,,,,, 3198,,,,,,,,,,,,,, 14597
, 2483, 11362,,,,, 14368, 5837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8624,,, 14053,,,,,,,,,,,,,,,,,,,,,,, 6657,,,,,, 10131,, 14168,,,,,,,,, 3199,,,,,,,,,,,,,, 14598
, 2484, 11363,,,,, 14369, 5854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8625,,, 14054,,,,,,,,,,,,,,,,,,,,,,, 6658,,,,,, 10132,, 14169,,,,,,,,, 3200,,,,,,,,,,,,,, 14599
, 2485, 11364,,,,, 14370, 5855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8626,,, 14055,,,,,,,,,,,,,,,,,,,,,,, 6676,,,,,, 10133,, 14170,,,,,,,,, 3201,,,,,,,,,,,,,, 14600
, 2486, 11365,,,,, 14371, 5856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8627,,, 14056,,,,,,,,,,,,,,,,,,,,,,, 6677,,,,,, 10150,, 14171,,,,,,,,, 3202,,,,,,,,,,,,,, 14617
, 2487, 11366,,,,, 14372, 5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8644,,, 14057,,,,,,,,,,,,,,,,,,,,,,, 6678,,,,,, 10151,, 14172,,,,,,,,, 3203,,,,,,,,,,,,,, 14618
, 2488, 11367,,,,, 14373, 5858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8645,,, 14076,,,,,,,,,,,,,,,,,,,,,,, 6679,,,,,, 10152,, 14173,,,,,,,,, 3221,,,,,,,,,,,,,, 14619
, 2489, 11387,,,,, 14374, 5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8646,,, 14077,,,,,,,,,,,,,,,,,,,,,,, 6680,,,,,, 10153,, 14174,,,,,,,,, 3222,,,,,,,,,,,,,, 14620
, 2490, 11388,,,,, 14394, 5860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8647,,, 14078,,,,,,,,,,,,,,,,,,,,,,, 6681,,,,,, 10154,, 14175,,,,,,,,, 3223,,,,,,,,,,,,,, 14621
, 2491, 11389,,,,, 14395, 5861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8648,,, 14079,,,,,,,,,,,,,,,,,,,,,,, 6682,,,,,, 10155,, 14193,,,,,,,,, 3224,,,,,,,,,,,,,, 14622
, 2492, 11390,,,,, 14892, 5862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8649,,, 14080,,,,,,,,,,,,,,,,,,,,,,, 6703,,,,,, 10156,, 14194,,,,,,,,, 3225,,,,,,,,,,,,,, 14623
, 2510, 11391,,,,, 14893, 5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8650,,, 14081,,,,,,,,,,,,,,,,,,,,,,, 6704,,,,,, 10157,, 14195,,,,,,,,, 3226,,,,,,,,,,,,,, 14624
, 2511, 11812,,,,, 14894, 5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8651,,, 14101,,,,,,,,,,,,,,,,,,,,,,, 6705,,,,,, 10175,, 14196,,,,,,,,, 3227,,,,,,,,,,,,,, 14625
, 2512, 11813,,,,, 14895, 5880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8670,,, 14102,,,,,,,,,,,,,,,,,,,,,,, 6706,,,,,, 10176,, 14197,,,,,,,,, 3228,,,,,,,,,,,,,, 14641
, 2513, 11815,,,,, 14896, 5881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8671,,, 14103,,,,,,,,,,,,,,,,,,,,,,, 6707,,,,,, 10177,, 14198,,,,,,,,, 3229,,,,,,,,,,,,,, 14642
, 2514, 11816,,,,, 14897, 5882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8672,,, 14104,,,,,,,,,,,,,,,,,,,,,,, 6729,,,,,, 10178,, 14199,,,,,,,,, 3246,,,,,,,,,,,,,, 14643
, 2515, 11836,,,,, 14916, 5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8673,,, 14105,,,,,,,,,,,,,,,,,,,,,,, 6730,,,,,, 10179,, 14200,,,,,,,,, 3247,,,,,,,,,,,,,, 14644
, 2516, 11837,,,,, 14917, 5884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8674,,, 14128,,,,,,,,,,,,,,,,,,,,,,, 6731,,,,,, 10180,, 14219,,,,,,,,, 3248,,,,,,,,,,,,,, 14645
, 2535, 11838,,,,, 14918, 5887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8675,,, 14129,,,,,,,,,,,,,,,,,,,,,,, 6732,,,,,, 10181,, 14220,,,,,,,,, 3249,,,,,,,,,,,,,, 14646
, 2536, 11839,,,,, 14919, 5888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8695,,, 14130,,,,,,,,,,,,,,,,,,,,,,, 6754,,,,,, 10182,, 14221,,,,,,,,, 3250,,,,,,,,,,,,,, 14647
, 2537, 11840,,,,, 14920, 5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8696,,, 14505,,,,,,,,,,,,,,,,,,,,,,, 6755,,,,,, 10200,, 14222,,,,,,,,, 3251,,,,,,,,,,,,,, 14648
, 2538, 11841,,,,, 14921, 5905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8697,,, 14506,,,,,,,,,,,,,,,,,,,,,,, 6756,,,,,, 10201,, 14223,,,,,,,,, 3252,,,,,,,,,,,,,, 14649
, 2539, 11860,,,,, 14922, 5906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8698,,, 14507,,,,,,,,,,,,,,,,,,,,,,, 6757,,,,,, 10202,, 14224,,,,,,,,, 3253,,,,,,,,,,,,,, 14650
, 2540, 11861,,,,, 14923, 5907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8699,,, 14529,,,,,,,,,,,,,,,,,,,,,,, 6781,,,,,, 10601,, 14246,,,,,,,,, 3254,,,,,,,,,,,,,, 14666
, 2541, 11862,,,,, 14942, 5908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8700,,, 14530,,,,,,,,,,,,,,,,,,,,,,, 7204,,,,,, 10602,, 14247,,,,,,,,, 3270,,,,,,,,,,,,,, 14667
, 2560, 11863,,,,, 14943, 5930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8720,,, 14531,,,,,,,,,,,,,,,,,,,,,,, 7205,,,,,, 10603,, 14248,,,,,,,,, 3271,,,,,,,,,,,,,, 14668
, 2561, 11864,,,,, 14944, 5931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8721,,, 14532,,,,,,,,,,,,,,,,,,,,,,, 7206,,,,,, 10626,, 14249,,,,,,,,, 3273,,,,,,,,,,,,,, 14669
, 2562, 11865,,,,, 14945, 5932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8722,,, 14533,,,,,,,,,,,,,,,,,,,,,,, 7228,,,,,, 10627,, 14273,,,,,,,,, 3274,,,,,,,,,,,,,, 14670
, 2563, 11866,,,,, 14946, 5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8723,,, 14551,,,,,,,,,,,,,,,,,,,,,,, 7229,,,,,, 10628,, 14274,,,,,,,,, 3275,,,,,,,,,,,,,, 14671
, 2564, 11867,,,,, 14947, 5957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8724,,, 14552,,,,,,,,,,,,,,,,,,,,,,, 7230,,,,,, 10629,, 14751,,,,,,,,, 3276,,,,,,,,,,,,,, 14691
, 2565, 11884,,,,, 14948, 5958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 8725,,, 14553,,,,,,,,,,,,,,,,,,,,,,, 7231,,,,,, 10651,, 14776,,,,,,,,, 3277,,,,,,,,,,,,,, 14692
, 2566, 11885,,,,, 14949, 5959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 9073,,, 14554,,,,,,,,,,,,,,,,,,,,,,, 7232,,,,,, 10652,, 14797,,,,,,,,, 3278,,,,,,,,,,,,,, 14693
